id,price,effective_date,display_field,pricebook_id,pricebook,default_supplier,supplier_trade_id,supplier_trade
35876,18.4,26/02/2024 23:00,Bunnings : FJPR19031 : Radiata 190 X 31 Jamb Finder Jointed H3 Primed DAR Primed,44469,FJPR19031,TRUE,604,Bunnings
22804,110,27/06/2023 6:10,FIX-OUT MATERIALS : CS62090 : Cavity Slider 2040 X 620 X 90mm Steel,44470,CS62090,FALSE,294,FIX-OUT MATERIALS
31688,110,2/09/2023 7:59,Pre Hung Doors (PHD) : CS62090 : Cavity Slider 2040 X 620 X 90mm Steel,44470,CS62090,TRUE,520,Pre Hung Doors (PHD)
22803,220,27/06/2023 6:10,RETAINING WALL : SPRTTS : 100mm I Beam Posts with 75mm Pine Sleepers 1200/1500/1800 Post Spacing to Max Height of 1800mm,44471,SPRTTS,TRUE,266,RETAINING WALL
22802,425.5,27/06/2023 6:10,RETAINING WALL : SPRECS : 100mm I Beam Posts with Concrete Sleepers 1200/1500/1800 Post Spacing to Max Height of 1800mm,44472,SPRECS,TRUE,266,RETAINING WALL
22801,150,27/06/2023 6:10,RETAINING WALL : ROCKRW1 : Rock Retaining Wall under 10m2,44473,ROCKRW1,TRUE,266,RETAINING WALL
22800,140,27/06/2023 6:10,RETAINING WALL : ROCKFRW2 : Rock Retaining Wall over 10m2,44474,ROCKFRW2,TRUE,266,RETAINING WALL
22799,113.6364,27/06/2023 6:10,PRIVATE CERTIFIER : BFREVIEW : Existing Bushfire Report Review,44475,BFREVIEW,FALSE,268,PRIVATE CERTIFIER
35089,113.6364,4/12/2023 0:56,Fluid Building Approvals : BFREVIEW : Existing Bushfire Report Review,44475,BFREVIEW,TRUE,576,Fluid Building Approvals
35090,113.6364,4/12/2023 0:56,Fluid Building Approvals : ACCREVIEW : Existing Acoustic Report Review,44476,ACCREVIEW,TRUE,576,Fluid Building Approvals
22798,113.6364,27/06/2023 6:10,PRIVATE CERTIFIER : ACCREVIEW : Existing Acoustic Report Review,44476,ACCREVIEW,FALSE,268,PRIVATE CERTIFIER
22797,300,27/06/2023 6:10,WATER TANKS : WTDELRP : Water Tank Delivery Regional Areas (300km+),44477,WTDELRP,FALSE,236,WATER TANKS
36618,300,11/04/2024 1:50,Select Water Tanks : WTDELRP : Water Tank Delivery Regional Areas (300km+),44477,WTDELRP,FALSE,700,Select Water Tanks
22796,67.0182,27/06/2023 6:10,STEEL MESH : EDRAINB : Easy Drain Black 100 X 3m,44478,EDRAINB,FALSE,249,STEEL MESH
28838,67.0182,2/09/2023 7:59,Ausreo Pty Ltd : EDRAINB : Easy Drain Black 100 X 3m,44478,EDRAINB,TRUE,498,Ausreo Pty Ltd
28839,4.4636,2/09/2023 7:59,Ausreo Pty Ltd : EDCAP : Easy Drain End Cap 100mm,44479,EDCAP,TRUE,498,Ausreo Pty Ltd
22795,4.4636,27/06/2023 6:10,STEEL MESH : EDCAP : Easy Drain End Cap 100mm,44479,EDCAP,FALSE,249,STEEL MESH
22794,21,27/06/2023 6:10,ELECTRICAL : IPENDANT : Install Pendant Light - Including Back Block,44480,IPENDANT,FALSE,327,ELECTRICAL
28645,21,2/09/2023 7:59,All Clear Electrical : IPENDANT : Install Pendant Light - Including Back Block,44480,IPENDANT,FALSE,495,All Clear Electrical
29917,21,2/09/2023 7:59,Latitude 28 Cabling Pty Ltd : IPENDANT : Install Pendant Light - Including Back Block,44480,IPENDANT,FALSE,513,Latitude 28 Cabling Pty Ltd
22793,325,27/06/2023 6:10,TEMPORARY FENCING : TFENCE : Temporary Fencing - Delivery Fee,44481,TFENCE,TRUE,491,TEMPORARY FENCING
36426,66,11/03/2024 4:39,Dinkum Dunnies : TFENCE : Temporary Fencing - Delivery Fee,44481,TFENCE,TRUE,670,Dinkum Dunnies
36427,13.5,11/03/2024 4:39,Dinkum Dunnies : TFENCEEX : Temporary Fencing - Extra Over per lm,44482,TFENCEEX,TRUE,670,Dinkum Dunnies
22792,7.5,27/06/2023 6:10,TEMPORARY FENCING : TFENCEEX : Temporary Fencing - Extra Over per lm,44482,TFENCEEX,TRUE,491,TEMPORARY FENCING
22791,309,27/06/2023 6:10,"ENTRY DOORS : RW32A14030FJL : RW32 A Frame 2103 X 867 140x30 FJ, Chrome Hinges with Acoustic Seals LH",44483,RW32A14030FJL,FALSE,300,ENTRY DOORS
33076,309,31/10/2023 0:30,"Pre Hung Doors (PHD) : RW32A14030FJL : RW32 A Frame 2103 X 867 140x30 FJ, Chrome Hinges with Acoustic Seals LH",44483,RW32A14030FJL,TRUE,520,Pre Hung Doors (PHD)
33077,504,31/10/2023 0:30,"Pre Hung Doors (PHD) : RW32E14030FJL : RW32 E Frame 2103 X 1210 140x30 FJ, Chrome Hinges Glazed 6.38mm Translucent with Acoustic Seals LH",44484,RW32E14030FJL,TRUE,520,Pre Hung Doors (PHD)
22790,504,27/06/2023 6:10,"ENTRY DOORS : RW32E14030FJL : RW32 E Frame 2103 X 1210 140x30 FJ, Chrome Hinges Glazed 6.38mm Translucent with Acoustic Seals LH",44484,RW32E14030FJL,FALSE,300,ENTRY DOORS
22789,465,27/06/2023 6:10,"ENTRY DOORS : RW32E14030FJCLEARL : RW32 E Frame 2103 X 1210 140x30 FJ, Chrome Hinges Glazed 6.38mm Clear with Acoustic Seals LH",44485,RW32E14030FJCLEARL,FALSE,300,ENTRY DOORS
33078,465,31/10/2023 0:30,"Pre Hung Doors (PHD) : RW32E14030FJCLEARL : RW32 E Frame 2103 X 1210 140x30 FJ, Chrome Hinges Glazed 6.38mm Clear with Acoustic Seals LH",44485,RW32E14030FJCLEARL,TRUE,520,Pre Hung Doors (PHD)
33079,537,31/10/2023 0:30,"Pre Hung Doors (PHD) : RW32B14030FJL : RW32 B Frame 2103 X 1692 140x30 FJ, Chrome Hinges, Aluminium T/Stop with Double Acoustic Seals LH",44486,RW32B14030FJL,TRUE,520,Pre Hung Doors (PHD)
22788,537,27/06/2023 6:10,"ENTRY DOORS : RW32B14030FJL : RW32 B Frame 2103 X 1692 140x30 FJ, Chrome Hinges, Aluminium T/Stop with Double Acoustic Seals LH",44486,RW32B14030FJL,FALSE,300,ENTRY DOORS
22787,23,27/06/2023 6:10,"DRIVEWAY : DLCOLOUR : Coloured Concreter Labour Only (Prep, Steel and Pour)",44487,DLCOLOUR,TRUE,304,DRIVEWAY
22786,349,27/06/2023 6:10,"ENTRY DOORS : RW33A14030FJL : RW33 A Frame 2103 X 867 140x30 FJ, Chrome Hinges with Acoustic Seals LH",44488,RW33A14030FJL,FALSE,300,ENTRY DOORS
33080,349,31/10/2023 0:30,"Pre Hung Doors (PHD) : RW33A14030FJL : RW33 A Frame 2103 X 867 140x30 FJ, Chrome Hinges with Acoustic Seals LH",44488,RW33A14030FJL,TRUE,520,Pre Hung Doors (PHD)
33081,578,31/10/2023 0:30,"Pre Hung Doors (PHD) : RW33E14030FJL : RW33 E Frame 2103 X 1210 140x30 FJ, Chrome Hinges Glazed 10.38mm Translucent, No Mids with Acoustic Seals LH",44489,RW33E14030FJL,TRUE,520,Pre Hung Doors (PHD)
22785,578,27/06/2023 6:10,"ENTRY DOORS : RW33E14030FJL : RW33 E Frame 2103 X 1210 140x30 FJ, Chrome Hinges Glazed 10.38mm Translucent, No Mids with Acoustic Seals LH",44489,RW33E14030FJL,FALSE,300,ENTRY DOORS
22784,507,27/06/2023 6:10,"ENTRY DOORS : RW33E14030FJCLEARL : RW33 E Frame 2103 X 1210 140x30 FJ, Chriome Hinges Glazed 10.38mm Clear, No Mids with Acounstic Seals LH",44490,RW33E14030FJCLEARL,FALSE,300,ENTRY DOORS
33082,507,31/10/2023 0:30,"Pre Hung Doors (PHD) : RW33E14030FJCLEARL : RW33 E Frame 2103 X 1210 140x30 FJ, Chriome Hinges Glazed 10.38mm Clear, No Mids with Acounstic Seals LH",44490,RW33E14030FJCLEARL,TRUE,520,Pre Hung Doors (PHD)
33083,471,31/10/2023 0:30,"Pre Hung Doors (PHD) : RW33B1271L : RW33 B Frame 2103 X 1271 140x30, Chrome Hinges, Aluminium M/Stop with Acoustic Seals LH",44491,RW33B1271L,TRUE,520,Pre Hung Doors (PHD)
22783,471,27/06/2023 6:10,"ENTRY DOORS : RW33B1271L : RW33 B Frame 2103 X 1271 140x30, Chrome Hinges, Aluminium M/Stop with Acoustic Seals LH",44491,RW33B1271L,FALSE,300,ENTRY DOORS
22782,537,27/06/2023 6:10,"ENTRY DOORS : RW33B14030FJL : RW33 B Frame 2103 X 1692 140x30 FJ, Chrome Hinges, Aluminium T/Stop with Acoustic Seals LH",44492,RW33B14030FJL,FALSE,300,ENTRY DOORS
33084,537,31/10/2023 0:30,"Pre Hung Doors (PHD) : RW33B14030FJL : RW33 B Frame 2103 X 1692 140x30 FJ, Chrome Hinges, Aluminium T/Stop with Acoustic Seals LH",44492,RW33B14030FJL,TRUE,520,Pre Hung Doors (PHD)
33085,505,31/10/2023 0:30,Pre Hung Doors (PHD) : RW33PMAD104L : RW33 Primed Madison 104 2040 X 820 X 45 Glazed 10.38mm Translucent LH,44493,RW33PMAD104L,TRUE,520,Pre Hung Doors (PHD)
22781,505,27/06/2023 6:10,ENTRY DOORS : RW33PMAD104L : RW33 Primed Madison 104 2040 X 820 X 45 Glazed 10.38mm Translucent LH,44493,RW33PMAD104L,FALSE,300,ENTRY DOORS
22780,473,27/06/2023 6:10,ENTRY DOORS : RW33PMAD104CLEARL : RW33 Primed Madison 104 2040 X 820 X 45 Glazed 10.38mm Clear LH,44494,RW33PMAD104CLEARL,FALSE,300,ENTRY DOORS
33086,473,31/10/2023 0:30,Pre Hung Doors (PHD) : RW33PMAD104CLEARL : RW33 Primed Madison 104 2040 X 820 X 45 Glazed 10.38mm Clear LH,44494,RW33PMAD104CLEARL,TRUE,520,Pre Hung Doors (PHD)
33087,558,31/10/2023 0:30,Pre Hung Doors (PHD) : RW33PMAD111L : RW33 Stain Grade Madison 111 2040 X 820 X 45 Glazed 10.38mm Translucent LH,44495,RW33PMAD111L,TRUE,520,Pre Hung Doors (PHD)
22779,558,27/06/2023 6:10,ENTRY DOORS : RW33PMAD111L : RW33 Stain Grade Madison 111 2040 X 820 X 45 Glazed 10.38mm Translucent LH,44495,RW33PMAD111L,FALSE,300,ENTRY DOORS
22778,768,27/06/2023 6:10,ENTRY DOORS : RW33PMDASL111L : RW33 Stain Grade Madison Sidelite 111 2040 X 400 X 45 Glazed 10.38mm Translucent LH,44496,RW33PMDASL111L,FALSE,300,ENTRY DOORS
33088,768,31/10/2023 0:30,Pre Hung Doors (PHD) : RW33PMDASL111L : RW33 Stain Grade Madison Sidelite 111 2040 X 400 X 45 Glazed 10.38mm Translucent LH,44496,RW33PMDASL111L,TRUE,520,Pre Hung Doors (PHD)
33089,810,31/10/2023 0:30,Pre Hung Doors (PHD) : RW33WIN4VGL : RW33 WIN 4VG 2040 X 1200 X 45 Glazed 10.38mm Translucent LH,44497,RW33WIN4VGL,TRUE,520,Pre Hung Doors (PHD)
22777,810,27/06/2023 6:10,ENTRY DOORS : RW33WIN4VGL : RW33 WIN 4VG 2040 X 1200 X 45 Glazed 10.38mm Translucent LH,44497,RW33WIN4VGL,FALSE,300,ENTRY DOORS
22776,730,27/06/2023 6:10,ENTRY DOORS : RW33WIN4VGCLEARL : RW33 WIN 4VG 2040 X 1200 X 45 Glazed 10.38mm Clear LH,44498,RW33WIN4VGCLEARL,FALSE,300,ENTRY DOORS
33090,730,31/10/2023 0:30,Pre Hung Doors (PHD) : RW33WIN4VGCLEARL : RW33 WIN 4VG 2040 X 1200 X 45 Glazed 10.38mm Clear LH,44498,RW33WIN4VGCLEARL,TRUE,520,Pre Hung Doors (PHD)
32719,20,19/10/2023 0:04,HARDWARE : FHDELIVERY : Frame Hardware Delivery,44499,FHDELIVERY,FALSE,291,HARDWARE
35931,20,26/02/2024 23:00,Bunnings : FHDELIVERY : Frame Hardware Delivery,44499,FHDELIVERY,TRUE,604,Bunnings
29056,20,2/09/2023 7:59,Finlaysons Timber & Hardware Pty Ltd : FHDELIVERY : Frame Hardware Delivery,44499,FHDELIVERY,FALSE,503,Finlaysons Timber & Hardware Pty Ltd
31839,420,2/09/2023 7:59,Sediment Erosion Control Services : SEDBARGRAVSC : Supply and Install Sediment Barrier and Gravel Entry - Sunshine Coast,44500,SEDBARGRAVSC,FALSE,522,Sediment Erosion Control Services
22774,420,27/06/2023 6:10,SEDIMENT CONTROL : SEDBARGRAVSC : Supply and Install Sediment Barrier and Gravel Entry - Sunshine Coast,44500,SEDBARGRAVSC,TRUE,260,SEDIMENT CONTROL
22773,27.9545,27/06/2023 6:10,TILE : HIMWFT : Main/Wet Floor Tile Himalaya Ivory Lapparto Rectified Edge 60 X 30 X 10 1.44 m2 per box NT14-7165FL,44501,HIMWFT,FALSE,245,TILE
31505,27.9545,2/09/2023 7:59,NATIONAL TILES CO PTY LTD : HIMWFT : Main/Wet Floor Tile Himalaya Ivory Lapparto Rectified Edge 60 X 30 X 10 1.44 m2 per box NT14-7165FL,44501,HIMWFT,TRUE,517,NATIONAL TILES CO PTY LTD
31506,27.9545,2/09/2023 7:59,NATIONAL TILES CO PTY LTD : WSTHI : Wall Tile Himalaya Ivory Lapparto Rectified Edge 60 X 30 X 10 1.44 m2 per box NT14-7165FL,44502,WSTHI,TRUE,517,NATIONAL TILES CO PTY LTD
22772,27.9545,27/06/2023 6:10,TILE : WSTHI : Wall Tile Himalaya Ivory Lapparto Rectified Edge 60 X 30 X 10 1.44 m2 per box NT14-7165FL,44502,WSTHI,FALSE,245,TILE
22771,25,27/06/2023 6:10,CONCRETOR : CONWDEB600 : Concretor Waffle Pod Drop Edge Beam 0-600lm,44503,CONWDEB600,TRUE,311,CONCRETOR
22770,40,27/06/2023 6:10,CONCRETOR : CONWDEB1000 : Concretor Waffle Pod Drop Edge Beam 600-1000lm,44504,CONWDEB1000,TRUE,311,CONCRETOR
22769,33.5,27/06/2023 6:10,ROOF : LSHR : Lowset Hip Roof,44505,LSHR,FALSE,438,ROOF
29709,33.5,2/09/2023 7:59,Joii Roofing : LSHR : Lowset Hip Roof,44505,LSHR,FALSE,511,Joii Roofing
29710,32.7545,2/09/2023 7:59,Joii Roofing : LSRF : Lowset Roof Fascia and Gutter,44506,LSRF,TRUE,511,Joii Roofing
22768,32.7545,27/06/2023 6:10,ROOF : LSRF : Lowset Roof Fascia and Gutter,44506,LSRF,FALSE,438,ROOF
22767,8,27/06/2023 6:10,ROOF : RIC : Roof Internal Corners,44507,RIC,FALSE,438,ROOF
29711,8,2/09/2023 7:59,Joii Roofing : RIC : Roof Internal Corners,44507,RIC,TRUE,511,Joii Roofing
29712,18.5,2/09/2023 7:59,Joii Roofing : LSRDP : LowsetRoof Downpipes Temp,44508,LSRDP,TRUE,511,Joii Roofing
22766,18.5,27/06/2023 6:10,ROOF : LSRDP : LowsetRoof Downpipes Temp,44508,LSRDP,FALSE,438,ROOF
22765,14.7,27/06/2023 6:10,ROOF : LSHRG : Lowset Roof Hips,44509,LSHRG,FALSE,438,ROOF
29713,14.7,2/09/2023 7:59,Joii Roofing : LSHRG : Lowset Roof Hips,44509,LSHRG,TRUE,511,Joii Roofing
29714,16.6,2/09/2023 7:59,Joii Roofing : LSHRV : Lowset Roof Valleys,44510,LSHRV,TRUE,511,Joii Roofing
22764,16.6,27/06/2023 6:10,ROOF : LSHRV : Lowset Roof Valleys,44510,LSHRV,FALSE,438,ROOF
22763,14.7,27/06/2023 6:10,ROOF : LSHRR : Lowset Roof Ridge,44511,LSHRR,FALSE,438,ROOF
29715,14.7,2/09/2023 7:59,Joii Roofing : LSHRR : Lowset Roof Ridge,44511,LSHRR,TRUE,511,Joii Roofing
29716,50,2/09/2023 7:59,Joii Roofing : LSHRBG : Lowset Roof Boxed Gutter,44512,LSHRBG,TRUE,511,Joii Roofing
22762,50,27/06/2023 6:10,ROOF : LSHRBG : Lowset Roof Boxed Gutter,44512,LSHRBG,FALSE,438,ROOF
22761,10,27/06/2023 6:10,ROOF : LSHRBF : Lowset Roof Flashing Brick Flashing,44513,LSHRBF,FALSE,438,ROOF
29717,10,2/09/2023 7:59,Joii Roofing : LSHRBF : Lowset Roof Flashing Brick Flashing,44513,LSHRBF,TRUE,511,Joii Roofing
29718,280,2/09/2023 7:59,Joii Roofing : LSHRPP : Lowset Roof Porch Pushed Out,44514,LSHRPP,TRUE,511,Joii Roofing
22760,280,27/06/2023 6:10,ROOF : LSHRPP : Lowset Roof Porch Pushed Out,44514,LSHRPP,FALSE,438,ROOF
22759,8,27/06/2023 6:10,ROOF : REC : Roof External Corners,44515,REC,FALSE,438,ROOF
29719,8,2/09/2023 7:59,Joii Roofing : REC : Roof External Corners,44515,REC,TRUE,511,Joii Roofing
29720,280,2/09/2023 7:59,Joii Roofing : LSHRRP : Lowset Roof Raised Portico,44516,LSHRRP,TRUE,511,Joii Roofing
22758,280,27/06/2023 6:10,ROOF : LSHRRP : Lowset Roof Raised Portico,44516,LSHRRP,FALSE,438,ROOF
22757,4,27/06/2023 6:10,ROOF : LSHRS : Roof Sarking,44517,LSHRS,FALSE,438,ROOF
29721,4,2/09/2023 7:59,Joii Roofing : LSHRS : Roof Sarking,44517,LSHRS,TRUE,511,Joii Roofing
29722,7.4,2/09/2023 7:59,Joii Roofing : LSHRA : Roof Anticon,44518,LSHRA,TRUE,511,Joii Roofing
22756,7.4,27/06/2023 6:10,ROOF : LSHRA : Roof Anticon,44518,LSHRA,FALSE,438,ROOF
22755,8,27/06/2023 6:10,ROOF : LSHRE : Roof Edge,44519,LSHRE,FALSE,438,ROOF
29723,8,2/09/2023 7:59,Joii Roofing : LSHRE : Roof Edge,44519,LSHRE,TRUE,511,Joii Roofing
29724,516,2/09/2023 7:59,Joii Roofing : LSRTOO : Roof Toowoomba,44520,LSRTOO,TRUE,511,Joii Roofing
22754,516,27/06/2023 6:10,ROOF : LSRTOO : Roof Toowoomba,44520,LSRTOO,FALSE,438,ROOF
22753,27.5,27/06/2023 6:10,ROOF : LSHRRW : Roof Rockwool,44521,LSHRRW,FALSE,438,ROOF
29725,27.5,2/09/2023 7:59,Joii Roofing : LSHRRW : Roof Rockwool,44521,LSHRRW,TRUE,511,Joii Roofing
29726,18.5,2/09/2023 7:59,Joii Roofing : LSRB : Lowset Roof Barge,44522,LSRB,TRUE,511,Joii Roofing
22752,18.5,27/06/2023 6:10,ROOF : LSRB : Lowset Roof Barge,44522,LSRB,FALSE,438,ROOF
22751,36,27/06/2023 6:10,ROOF : HSHR : High Set Hip Roof,44523,HSHR,FALSE,438,ROOF
29727,36,2/09/2023 7:59,Joii Roofing : HSHR : High Set Hip Roof,44523,HSHR,TRUE,511,Joii Roofing
29728,34.7545,2/09/2023 7:59,Joii Roofing : HSRF : High Set Roof Fascia and Gutter,44524,HSRF,TRUE,511,Joii Roofing
22750,34.7545,27/06/2023 6:10,ROOF : HSRF : High Set Roof Fascia and Gutter,44524,HSRF,FALSE,438,ROOF
22749,18.5,27/06/2023 6:10,ROOF : HSRB : High Set Roof Barge,44525,HSRB,FALSE,438,ROOF
29729,18.5,2/09/2023 7:59,Joii Roofing : HSRB : High Set Roof Barge,44525,HSRB,TRUE,511,Joii Roofing
29730,8,2/09/2023 7:59,Joii Roofing : HRIC : Roof Internal Corners,44526,HRIC,TRUE,511,Joii Roofing
22748,8,27/06/2023 6:10,ROOF : HRIC : Roof Internal Corners,44526,HRIC,FALSE,438,ROOF
22747,8,27/06/2023 6:10,ROOF : HREC : Roof External Corners,44527,HREC,FALSE,438,ROOF
29731,8,2/09/2023 7:59,Joii Roofing : HREC : Roof External Corners,44527,HREC,TRUE,511,Joii Roofing
29732,18.5,2/09/2023 7:59,Joii Roofing : HSRDP : High Set Roof Downpipes Temp,44528,HSRDP,TRUE,511,Joii Roofing
22746,18.5,27/06/2023 6:10,ROOF : HSRDP : High Set Roof Downpipes Temp,44528,HSRDP,FALSE,438,ROOF
22745,14.7,27/06/2023 6:10,ROOF : HSHPH : High Set Hip Roof Hips,44529,HSHPH,FALSE,438,ROOF
29733,14.7,2/09/2023 7:59,Joii Roofing : HSHPH : High Set Hip Roof Hips,44529,HSHPH,TRUE,511,Joii Roofing
29734,16.6,2/09/2023 7:59,Joii Roofing : HSHRV : High Set Hip Roof Valleys,44530,HSHRV,TRUE,511,Joii Roofing
22744,16.6,27/06/2023 6:10,ROOF : HSHRV : High Set Hip Roof Valleys,44530,HSHRV,FALSE,438,ROOF
22743,14.7,27/06/2023 6:10,ROOF : HSHRR : High Set Hip Roof Ridge,44531,HSHRR,FALSE,438,ROOF
29735,14.7,2/09/2023 7:59,Joii Roofing : HSHRR : High Set Hip Roof Ridge,44531,HSHRR,TRUE,511,Joii Roofing
29736,50,2/09/2023 7:59,Joii Roofing : HSHRBG : High Set Hip Roof Boxed Gutter,44532,HSHRBG,TRUE,511,Joii Roofing
22742,50,27/06/2023 6:10,ROOF : HSHRBG : High Set Hip Roof Boxed Gutter,44532,HSHRBG,FALSE,438,ROOF
22741,22,27/06/2023 6:10,ROOF : HSHRFLR : High Set Hip Roof Flashing Lower Roof,44533,HSHRFLR,FALSE,438,ROOF
29737,22,2/09/2023 7:59,Joii Roofing : HSHRFLR : High Set Hip Roof Flashing Lower Roof,44533,HSHRFLR,TRUE,511,Joii Roofing
29738,291.2,2/09/2023 7:59,Joii Roofing : HSHRPP : High Set Hip Roof Porch Pushed Out,44534,HSHRPP,TRUE,511,Joii Roofing
22740,291.2,27/06/2023 6:10,ROOF : HSHRPP : High Set Hip Roof Porch Pushed Out,44534,HSHRPP,FALSE,438,ROOF
22739,291.2,27/06/2023 6:10,ROOF : HSHRRP : High Set Hip Roof Raised Portico,44535,HSHRRP,FALSE,438,ROOF
29739,291.2,2/09/2023 7:59,Joii Roofing : HSHRRP : High Set Hip Roof Raised Portico,44535,HSHRRP,TRUE,511,Joii Roofing
29740,34.6,2/09/2023 7:59,Joii Roofing : THRQ : Townhouse Roof Quote,44536,THRQ,TRUE,511,Joii Roofing
22738,34.6,27/06/2023 6:10,ROOF : THRQ : Townhouse Roof Quote,44536,THRQ,FALSE,438,ROOF
22737,2630,27/06/2023 6:10,BRICKS : SSRERO : San Selmo Reclaimed  - Reclaimed Original,44537,SSRERO,FALSE,319,BRICKS
32272,2630,2/09/2023 8:06,Austral - Rochedale : SSRERO : San Selmo Reclaimed  - Reclaimed Original,44537,SSRERO,FALSE,434,Austral - Rochedale
32273,2700,2/09/2023 8:06,Austral - Rochedale : SSSCL : San Selmo Smoked - Cloudy Silver,44538,SSSCL,TRUE,434,Austral - Rochedale
22736,2630,27/06/2023 6:10,BRICKS : SSSCL : San Selmo Smoked - Cloudy Silver,44538,SSSCL,FALSE,319,BRICKS
22732,0.0091,27/06/2023 6:10,ELECTRICAL : CNBN : NBN Commissioning Fee,44542,CNBN,FALSE,327,ELECTRICAL
31813,0.0091,2/09/2023 7:59,RJF Installations : CNBN : NBN Commissioning Fee,44542,CNBN,FALSE,521,RJF Installations
29918,0.0091,2/09/2023 7:59,Latitude 28 Cabling Pty Ltd : CNBN : NBN Commissioning Fee,44542,CNBN,FALSE,513,Latitude 28 Cabling Pty Ltd
28646,0,2/09/2023 7:59,All Clear Electrical : CNBN : NBN Commissioning Fee,44542,CNBN,FALSE,495,All Clear Electrical
28647,236,2/09/2023 7:59,All Clear Electrical : NBNLI : NBN Lead IN,44543,NBNLI,FALSE,495,All Clear Electrical
29919,250,2/09/2023 7:59,Latitude 28 Cabling Pty Ltd : NBNLI : NBN Lead IN,44543,NBNLI,FALSE,513,Latitude 28 Cabling Pty Ltd
31814,250,2/09/2023 7:59,RJF Installations : NBNLI : NBN Lead IN,44543,NBNLI,FALSE,521,RJF Installations
22731,250,27/06/2023 6:10,ELECTRICAL : NBNLI : NBN Lead IN,44543,NBNLI,FALSE,327,ELECTRICAL
36715,700,30/05/2024 2:00,TL Electrical : NBNLI : NBN Lead IN,44543,NBNLI,TRUE,728,TL Electrical
22730,250,27/06/2023 6:10,ELECTRICAL : NBNRI : NBN Rough IN,44544,NBNRI,FALSE,327,ELECTRICAL
31815,250,2/09/2023 7:59,RJF Installations : NBNRI : NBN Rough IN,44544,NBNRI,FALSE,521,RJF Installations
29920,250,2/09/2023 7:59,Latitude 28 Cabling Pty Ltd : NBNRI : NBN Rough IN,44544,NBNRI,FALSE,513,Latitude 28 Cabling Pty Ltd
28648,0,2/09/2023 7:59,All Clear Electrical : NBNRI : NBN Rough IN,44544,NBNRI,FALSE,495,All Clear Electrical
22729,345,27/06/2023 6:10,LETTERBOXES : PICO : Pico Rendered Finish Letterbox (latch Lock) 100mm Black Number,44545,PICO,FALSE,281,LETTERBOXES
33325,345,27/11/2023 1:23,TURN KEY : PICO : Pico Rendered Finish Letterbox (latch Lock) 100mm Black Number,44545,PICO,FALSE,240,TURN KEY
33358,345,27/11/2023 5:03,Lovering Installations QLD : PICO : Pico Rendered Finish Letterbox (latch Lock) 100mm Black Number,44545,PICO,FALSE,515,Lovering Installations QLD
33357,338,27/11/2023 5:03,Lovering Installations QLD : SKLARGO : Single Key Rendered Finish Largo ( latch Lock) 100mm Black Number,44546,SKLARGO,TRUE,515,Lovering Installations QLD
33326,338,27/11/2023 1:23,TURN KEY : SKLARGO : Single Key Rendered Finish Largo ( latch Lock) 100mm Black Number,44546,SKLARGO,FALSE,240,TURN KEY
22728,338,27/06/2023 6:10,LETTERBOXES : SKLARGO : Single Key Rendered Finish Largo ( latch Lock) 100mm Black Number,44546,SKLARGO,FALSE,281,LETTERBOXES
22727,501,27/06/2023 6:10,LETTERBOXES : DKLARGO : Dual Key Rendered Finish Largo ( latch Lock) 50mm Black Number,44547,DKLARGO,FALSE,281,LETTERBOXES
33327,501,27/11/2023 1:23,TURN KEY : DKLARGO : Dual Key Rendered Finish Largo ( latch Lock) 50mm Black Number,44547,DKLARGO,FALSE,240,TURN KEY
33356,501,27/11/2023 5:03,Lovering Installations QLD : DKLARGO : Dual Key Rendered Finish Largo ( latch Lock) 50mm Black Number,44547,DKLARGO,TRUE,515,Lovering Installations QLD
33347,160,27/11/2023 5:03,Lovering Installations QLD : GMFDSCL : Ground Mount Kit to suit Folddown Std/Slimline Clothesline,44548,GMFDSCL,TRUE,515,Lovering Installations QLD
33336,160,27/11/2023 1:51,TURN KEY : GMFDSCL : Ground Mount Kit to suit Folddown Std/Slimline Clothesline,44548,GMFDSCL,FALSE,240,TURN KEY
22726,160,27/06/2023 6:10,CLOTHES LINES : GMFDSCL : Ground Mount Kit to suit Folddown Std/Slimline Clothesline,44548,GMFDSCL,FALSE,316,CLOTHES LINES
22725,170,27/06/2023 6:10,CLOTHES LINES : FDSCL : Folddown STD Clothesline 2200 X 1300,44549,FDSCL,FALSE,316,CLOTHES LINES
33337,170,27/11/2023 1:51,TURN KEY : FDSCL : Folddown STD Clothesline 2200 X 1300,44549,FDSCL,FALSE,240,TURN KEY
33346,170,27/11/2023 5:03,Lovering Installations QLD : FDSCL : Folddown STD Clothesline 2200 X 1300,44549,FDSCL,FALSE,515,Lovering Installations QLD
35687,220,21/02/2024 14:00,Joii Landscaping : FDSCL : Folddown STD Clothesline 2200 X 1300,44549,FDSCL,TRUE,635,Joii Landscaping
22724,50,27/06/2023 6:10,LANDSCAPING : ILETTER : Install Letterbox,44550,ILETTER,TRUE,282,LANDSCAPING
22723,5.0909,27/06/2023 6:10,TIMBER FRAME : 3119MER : 31 X 19 SQ Dressed Merbau BAL,44551,3119MER,TRUE,242,TIMBER FRAME
22722,0.4545,27/06/2023 6:10,LANDSCAPING : BSELEVY : Environment Levy,44552,BSELEVY,TRUE,282,LANDSCAPING
