 price ,effective_date,display_field,pricebook_id,pricebook,pricebook$type,default_supplier,supplier_trade_id,supplier_trade,product_id,contact_region
 $12.38 ,19/12/2023,Finlaysons Timber & Hardware Pty Ltd : PF7035 : 70 X 35 Pine Frame M12 T2 6.0m - EB & SP,44148,PF7035,116,FALSE,503,Finlaysons Timber & Hardware Pty Ltd,,South East Queensland
 $12.38 ,26/02/2024,Bunnings : PF7035 : 70 X 35 Pine Frame M12 T2 6.0m - EB & SP,44148,PF7035,116,TRUE,604,Bunnings,,
 $12.38 ,27/06/2023,EXTERNAL CLADDING : PF7035 : 70 X 35 Pine Frame M12 T2 6.0m - EB & SP,44148,PF7035,116,FALSE,298,EXTERNAL CLADDING,,South East Queensland
 $14.04 ,27/06/2023,EXTERNAL CLADDING : PF9035 : 90 X 35 Pine Frame M12 T2 6.0m - EB & SP,44149,PF9035,116,FALSE,298,EXTERNAL CLADDING,,South East Queensland
 $14.04 ,26/02/2024,Bunnings : PF9035 : 90 X 35 Pine Frame M12 T2 6.0m - EB & SP,44149,PF9035,116,TRUE,604,Bunnings,,
 $14.04 ,19/12/2023,Finlaysons Timber & Hardware Pty Ltd : PF9035 : 90 X 35 Pine Frame M12 T2 6.0m - EB & SP,44149,PF9035,116,FALSE,503,Finlaysons Timber & Hardware Pty Ltd,,South East Queensland
 $20.38 ,19/12/2023,Finlaysons Timber & Hardware Pty Ltd : PF9045 : 90 X 45 Pine Frame M12 T2 6.0m - EB & SP,44150,PF9045,116,FALSE,503,Finlaysons Timber & Hardware Pty Ltd,,South East Queensland
 $20.38 ,26/02/2024,Bunnings : PF9045 : 90 X 45 Pine Frame M12 T2 6.0m - EB & SP,44150,PF9045,116,TRUE,604,Bunnings,,
 $20.38 ,27/06/2023,EXTERNAL CLADDING : PF9045 : 90 X 45 Pine Frame M12 T2 6.0m - EB & SP,44150,PF9045,116,FALSE,298,EXTERNAL CLADDING,,South East Queensland
 $5.02 ,27/06/2023,"EXTERNAL CLADDING : SEALANT : Fullers, Firesound F/R Acounstic Sealant (20)",44151,SEALANT,116,FALSE,298,EXTERNAL CLADDING,,South East Queensland
 $5.02 ,26/02/2024,"Bunnings : SEALANT : Fullers, Firesound F/R Acounstic Sealant (20)",44151,SEALANT,116,TRUE,604,Bunnings,,
 $5.02 ,19/12/2023,"Finlaysons Timber & Hardware Pty Ltd : SEALANT : Fullers, Firesound F/R Acounstic Sealant (20)",44151,SEALANT,116,FALSE,503,Finlaysons Timber & Hardware Pty Ltd,,South East Queensland
 $22.26 ,19/12/2023,Finlaysons Timber & Hardware Pty Ltd : BEAM300 : 300 X 42 Smart LVL 15 Beam F17 Treated H2S,44152,BEAM300,116,FALSE,503,Finlaysons Timber & Hardware Pty Ltd,,South East Queensland
 $22.26 ,26/02/2024,Bunnings : BEAM300 : 300 X 42 Smart LVL 15 Beam F17 Treated H2S,44152,BEAM300,116,TRUE,604,Bunnings,,
 $22.26 ,27/06/2023,EXTERNAL CLADDING : BEAM300 : 300 X 42 Smart LVL 15 Beam F17 Treated H2S,44152,BEAM300,116,FALSE,298,EXTERNAL CLADDING,,South East Queensland
 $16.00 ,27/06/2023,ENERGY RATING : BATTR2.7W : Supply and Install R2.7 Wall Batts,44153,BATTR2.7W,116,FALSE,302,ENERGY RATING,,South East Queensland
 $16.00 ,2/09/2023,Insulhome : BATTR2.7W : Supply and Install R2.7 Wall Batts,44153,BATTR2.7W,116,FALSE,509,Insulhome,,South East Queensland
 $20.80 ,13/03/2024,Austral Insulation : BATTR2.7W : Supply and Install R2.7 Wall Batts,44153,BATTR2.7W,116,TRUE,673,Austral Insulation,,
 $7.10 ,14/03/2024,Austral Insulation : BATTR2.5C : Supply and Install R2.5 Ceiling Batts,44154,BATTR2.5C,116,TRUE,673,Austral Insulation,,
 $6.15 ,2/09/2023,Insulhome : BATTR2.5C : Supply and Install R2.5 Ceiling Batts,44154,BATTR2.5C,116,FALSE,509,Insulhome,,South East Queensland
 $6.15 ,27/06/2023,ENERGY RATING : BATTR2.5C : Supply and Install R2.5 Ceiling Batts,44154,BATTR2.5C,116,FALSE,302,ENERGY RATING,,South East Queensland
 $6.30 ,27/06/2023,ENERGY RATING : BATTR3.0C : Supply and Install R3.0 Ceiling Batts,44155,BATTR3.0C,116,FALSE,302,ENERGY RATING,,South East Queensland
 $6.30 ,2/09/2023,Insulhome : BATTR3.0C : Supply and Install R3.0 Ceiling Batts,44155,BATTR3.0C,116,FALSE,509,Insulhome,,South East Queensland
 $8.15 ,2/09/2023,Insulhome : BATTR3.5C : Supply and Install R3.5 Ceiling Batts,44156,BATTR3.5C,116,FALSE,509,Insulhome,,South East Queensland
 $8.15 ,27/06/2023,ENERGY RATING : BATTR3.5C : Supply and Install R3.5 Ceiling Batts,44156,BATTR3.5C,116,FALSE,302,ENERGY RATING,,South East Queensland
 $9.73 ,14/03/2024,Austral Insulation : BATTR3.5C : Supply and Install R3.5 Ceiling Batts,44156,BATTR3.5C,116,TRUE,673,Austral Insulation,,
 $13.03 ,14/03/2024,Austral Insulation : BATTR4.1C : Supply and Install R4.1 Ceiling Batts,44157,BATTR4.1C,116,TRUE,673,Austral Insulation,,
 $7.29 ,27/06/2023,ENERGY RATING : BATTR4.1C : Supply and Install R4.1 Ceiling Batts,44157,BATTR4.1C,116,FALSE,302,ENERGY RATING,,South East Queensland
 $7.29 ,2/09/2023,Insulhome : BATTR4.1C : Supply and Install R4.1 Ceiling Batts,44157,BATTR4.1C,116,FALSE,509,Insulhome,,South East Queensland
 $10.97 ,2/09/2023,Insulhome : BATTR5.0C : Supply and Install R5.0 Ceiling Batts,44158,BATTR5.0C,116,FALSE,509,Insulhome,,South East Queensland
 $10.97 ,27/06/2023,ENERGY RATING : BATTR5.0C : Supply and Install R5.0 Ceiling Batts,44158,BATTR5.0C,116,FALSE,302,ENERGY RATING,,South East Queensland
 $4.25 ,27/06/2023,ENERGY RATING : BATTR1.5C : Supply and Install R1.5 Ceiling Batts,44159,BATTR1.5C,116,FALSE,302,ENERGY RATING,,South East Queensland
 $4.25 ,2/09/2023,Insulhome : BATTR1.5C : Supply and Install R1.5 Ceiling Batts,44159,BATTR1.5C,116,FALSE,509,Insulhome,,South East Queensland
 $5.50 ,14/03/2024,Austral Insulation : BATTR1.5C : Supply and Install R1.5 Ceiling Batts,44159,BATTR1.5C,116,TRUE,673,Austral Insulation,,
 $125.00 ,8/04/2024,Cross Cranes : 16TFRANNA : 16 T Franna Crane,44160,16TFRANNA,116,TRUE,679,Cross Cranes,,
 $125.00 ,27/06/2023,CRANE : 16TFRANNA : 16 T Franna Crane,44160,16TFRANNA,116,FALSE,310,CRANE,,South East Queensland
 $82.00 ,27/06/2023,ENERGY RATING : QLDBERS : QLD Bers Assessment Single Level - inclusive of certificate,44161,QLDBERS,116,FALSE,302,ENERGY RATING,,South East Queensland
 $82.00 ,2/09/2023,Insulhome : QLDBERS : QLD Bers Assessment Single Level - inclusive of certificate,44161,QLDBERS,116,FALSE,509,Insulhome,,South East Queensland
 $97.00 ,2/09/2023,Insulhome : QLDBERSTS : QLD Bers Assessment Two Storey - inclusive of certificate,44162,QLDBERSTS,116,FALSE,509,Insulhome,,South East Queensland
 $97.00 ,27/06/2023,ENERGY RATING : QLDBERSTS : QLD Bers Assessment Two Storey - inclusive of certificate,44162,QLDBERSTS,116,FALSE,302,ENERGY RATING,,South East Queensland
 $79.00 ,27/06/2023,ENERGY RATING : QLDBERSMD : QLD Bers Assessment unit Development per unit - inclusive of certificate,44163,QLDBERSMD,116,FALSE,302,ENERGY RATING,,South East Queensland
 $79.00 ,2/09/2023,Insulhome : QLDBERSMD : QLD Bers Assessment unit Development per unit - inclusive of certificate,44163,QLDBERSMD,116,FALSE,509,Insulhome,,South East Queensland
 $30.00 ,2/09/2023,Insulhome : UCERT : Universal Certificate (additional charge),44164,UCERT,116,FALSE,509,Insulhome,,South East Queensland
 $30.00 ,27/06/2023,ENERGY RATING : UCERT : Universal Certificate (additional charge),44164,UCERT,116,FALSE,302,ENERGY RATING,,South East Queensland
 $110.00 ,27/06/2023,TURN KEY : MHAMP : Installation of Mast Head Amplifier,44165,MHAMP,116,FALSE,240,TURN KEY,,South East Queensland
 $110.00 ,27/11/2023,Lovering Installations QLD : MHAMP : Installation of Mast Head Amplifier,44165,MHAMP,116,TRUE,515,Lovering Installations QLD,,South East Queensland
 $19.25 ,27/06/2023,SEARCHES : SEASEWER : Sewer Asset Information,44166,SEASEWER,116,TRUE,261,SEARCHES,,South East Queensland
" $1,100.00 ",27/06/2023,AIR CONDITIONING : DAIRFITOFF : Ducted Fit Off Airconditioning,44167,DAIRFITOFF,116,TRUE,325,AIR CONDITIONING,,South East Queensland
" $1,000.00 ",2/09/2023,John Gordon Electrical : DAIRFITOFF : Ducted Fit Off Airconditioning,44167,DAIRFITOFF,116,FALSE,510,John Gordon Electrical,,South East Queensland
" $1,100.00 ",4/12/2023,Star Airconditioning : DAIRFITOFF : Ducted Fit Off Airconditioning,44167,DAIRFITOFF,116,TRUE,588,Star Airconditioning,,South East Queensland
 $1.50 ,5/09/2023,A1 Builders Finals Services Group : LHCHBTMI : Lowset House Clean House Before Tennants Move In ( Including Window Touch Up),44168,LHCHBTMI,116,TRUE,533,A1 Builders Finals Services Group,,South East Queensland
 $1.30 ,27/06/2023,HOUSE CLEAN : LHCHBTMI : Lowset House Clean House Before Tennants Move In ( Including Window Touch Up),44168,LHCHBTMI,116,FALSE,287,HOUSE CLEAN,,South East Queensland
 $1.30 ,27/06/2023,HOUSE CLEAN : HHCHBTMI : Highset House Clean House Before Tennants Move In ( Including Window Touch Up),44169,HHCHBTMI,116,FALSE,287,HOUSE CLEAN,,South East Queensland
 $3.80 ,5/09/2023,A1 Builders Finals Services Group : HHCHBTMI : Highset House Clean House Before Tennants Move In ( Including Window Touch Up),44169,HHCHBTMI,116,TRUE,533,A1 Builders Finals Services Group,,South East Queensland
 $3.00 ,5/09/2023,A1 Builders Finals Services Group : DCHBTMI : Duplex Clean House Before Tennants Move In ( Including Window Touch Up),44170,DCHBTMI,116,TRUE,533,A1 Builders Finals Services Group,,South East Queensland
 $1.30 ,27/06/2023,HOUSE CLEAN : DCHBTMI : Duplex Clean House Before Tennants Move In ( Including Window Touch Up),44170,DCHBTMI,116,FALSE,287,HOUSE CLEAN,,South East Queensland
 $55.00 ,27/06/2023,PRIVATE CERTIFIER : SAIV : Sewer Asset Info,44171,SAIV,116,FALSE,268,PRIVATE CERTIFIER,,South East Queensland
 $55.00 ,4/12/2023,Fluid Building Approvals : SAIV : Sewer Asset Info,44171,SAIV,116,TRUE,576,Fluid Building Approvals,,
 $250.00 ,4/12/2023,Fluid Building Approvals : PRELIMPC : Preliminary Planning Check,44172,PRELIMPC,116,TRUE,576,Fluid Building Approvals,,
 $0.01 ,27/06/2023,PRIVATE CERTIFIER : PRELIMPC : Preliminary Planning Check,44172,PRELIMPC,116,FALSE,268,PRIVATE CERTIFIER,,South East Queensland
 $200.00 ,27/06/2023,TILE : DELR : Delivery Regional,44173,DELR,116,FALSE,245,TILE,,South East Queensland
 $200.00 ,2/09/2023,NATIONAL TILES CO PTY LTD : DELR : Delivery Regional,44173,DELR,116,TRUE,517,NATIONAL TILES CO PTY LTD,,South East Queensland
 $80.00 ,2/09/2023,NATIONAL TILES CO PTY LTD : EXTRADEL : Delivery of Extras to site,44174,EXTRADEL,116,TRUE,517,NATIONAL TILES CO PTY LTD,,South East Queensland
 $80.00 ,27/06/2023,TILE : EXTRADEL : Delivery of Extras to site,44174,EXTRADEL,116,FALSE,245,TILE,,South East Queensland
 $110.00 ,27/06/2023,TILE : HANDDEL : Delivery - Hand Unload,44175,HANDDEL,116,FALSE,245,TILE,,South East Queensland
 $110.00 ,2/09/2023,NATIONAL TILES CO PTY LTD : HANDDEL : Delivery - Hand Unload,44175,HANDDEL,116,TRUE,517,NATIONAL TILES CO PTY LTD,,South East Queensland
 $7.45 ,2/09/2023,Finlaysons Timber & Hardware Pty Ltd : HINGES : Hinges 100mm Butt Chrome with Screws,44176,HINGES,116,TRUE,503,Finlaysons Timber & Hardware Pty Ltd,,South East Queensland
 $7.45 ,27/06/2023,HARDWARE : HINGES : Hinges 100mm Butt Chrome with Screws,44176,HINGES,116,FALSE,291,HARDWARE,,South East Queensland
 $7.45 ,19/10/2023,HARDWARE : HINGES : Hinges 100mm Butt Chrome with Screws,44176,HINGES,116,FALSE,291,HARDWARE,,South East Queensland
 $7.45 ,26/02/2024,Bunnings : HINGES : Hinges 100mm Butt Chrome with Screws,44176,HINGES,116,TRUE,604,Bunnings,,
 $40.00 ,27/06/2023,ELECTRICAL : SAFETY : Safety Certificate,44177,SAFETY,116,FALSE,327,ELECTRICAL,,South East Queensland
 $40.00 ,2/09/2023,All Clear Electrical : SAFETY : Safety Certificate,44177,SAFETY,116,FALSE,495,All Clear Electrical,,South East Queensland
 $40.00 ,2/09/2023,Latitude 28 Cabling Pty Ltd : SAFETY : Safety Certificate,44177,SAFETY,116,FALSE,513,Latitude 28 Cabling Pty Ltd,,South East Queensland
 $40.00 ,2/09/2023,RJF Installations : SAFETY : Safety Certificate,44177,SAFETY,116,FALSE,521,RJF Installations,,South East Queensland
 $200.00 ,2/09/2023,Civic Shower Screens & Wardrobes : BATHSCREEN : Fixed Shower Screen over Bath ~1600 X 800,44178,BATHSCREEN,116,TRUE,501,Civic Shower Screens & Wardrobes,,South East Queensland
 $200.00 ,27/06/2023,SHOWER SCREENS : BATHSCREEN : Fixed Shower Screen over Bath ~1600 X 800,44178,BATHSCREEN,116,FALSE,258,SHOWER SCREENS,,South East Queensland
 $377.27 ,27/06/2023,PRIVATE CERTIFIER : CNDH350 : Certification - New Dwelling House up to 350m2,44179,CNDH350,116,FALSE,268,PRIVATE CERTIFIER,,South East Queensland
 $377.27 ,4/12/2023,Fluid Building Approvals : CNDH350 : Certification - New Dwelling House up to 350m2,44179,CNDH350,116,TRUE,576,Fluid Building Approvals,,
 $254.55 ,4/12/2023,"Fluid Building Approvals : CNDTOWN : Certification - New Townhouse, Firewall and Frame Inspections",44180,CNDTOWN,116,TRUE,576,Fluid Building Approvals,,
 $254.55 ,27/06/2023,"PRIVATE CERTIFIER : CNDTOWN : Certification - New Townhouse, Firewall and Frame Inspections",44180,CNDTOWN,116,FALSE,268,PRIVATE CERTIFIER,,South East Queensland
 $977.27 ,27/06/2023,PRIVATE CERTIFIER : CNDDUAL : Certification - New Dual Occupancy,44181,CNDDUAL,116,FALSE,268,PRIVATE CERTIFIER,,South East Queensland
 $977.27 ,4/12/2023,Fluid Building Approvals : CNDDUAL : Certification - New Dual Occupancy,44181,CNDDUAL,116,TRUE,576,Fluid Building Approvals,,
 $977.27 ,4/12/2023,Fluid Building Approvals : CNDDUPLEX : Certicication - Duplex,44182,CNDDUPLEX,116,TRUE,576,Fluid Building Approvals,,
 $977.27 ,27/06/2023,PRIVATE CERTIFIER : CNDDUPLEX : Certicication - Duplex,44182,CNDDUPLEX,116,FALSE,268,PRIVATE CERTIFIER,,South East Queensland
 $150.00 ,27/06/2023,PRIVATE CERTIFIER : INSPECTIONS : Inspections - Additional Inspections or Re-Inspections,44183,INSPECTIONS,116,FALSE,268,PRIVATE CERTIFIER,,South East Queensland
 $150.00 ,4/12/2023,Fluid Building Approvals : INSPECTIONS : Inspections - Additional Inspections or Re-Inspections,44183,INSPECTIONS,116,TRUE,576,Fluid Building Approvals,,
 $150.00 ,4/12/2023,Fluid Building Approvals : CAPPLICATIONS : Lodging Council Application (fee per application),44184,CAPPLICATIONS,116,TRUE,576,Fluid Building Approvals,,
 $150.00 ,27/06/2023,PRIVATE CERTIFIER : CAPPLICATIONS : Lodging Council Application (fee per application),44184,CAPPLICATIONS,116,FALSE,268,PRIVATE CERTIFIER,,South East Queensland
 $227.27 ,27/06/2023,PRIVATE CERTIFIER : EEASSESS : Energy Efficiency Assessment,44185,EEASSESS,116,FALSE,268,PRIVATE CERTIFIER,,South East Queensland
 $227.27 ,4/12/2023,Fluid Building Approvals : EEASSESS : Energy Efficiency Assessment,44185,EEASSESS,116,TRUE,576,Fluid Building Approvals,,
 $227.27 ,4/12/2023,Fluid Building Approvals : BOSASSESS : Build Over Sewer Assessment,44186,BOSASSESS,116,TRUE,576,Fluid Building Approvals,,
 $227.27 ,27/06/2023,PRIVATE CERTIFIER : BOSASSESS : Build Over Sewer Assessment,44186,BOSASSESS,116,FALSE,268,PRIVATE CERTIFIER,,South East Queensland
 $68.18 ,27/06/2023,PRIVATE CERTIFIER : FORM32 : Lodgement of Form 32,44187,FORM32,116,FALSE,268,PRIVATE CERTIFIER,,South East Queensland
 $68.18 ,4/12/2023,Fluid Building Approvals : FORM32 : Lodgement of Form 32,44187,FORM32,116,TRUE,576,Fluid Building Approvals,,
 $50.00 ,4/12/2023,Fluid Building Approvals : RTRAVEL : Regional Inspections Travel Time per Hour,44188,RTRAVEL,116,TRUE,576,Fluid Building Approvals,,
 $250.00 ,,Nu Style Trade Pty Ltd : RTRAVEL : Regional Inspections Travel Time per Hour,44188,RTRAVEL,116,FALSE,518,Nu Style Trade Pty Ltd,,South East Queensland
 $250.00 ,28/02/2024,Nu Style Trade Pty Ltd : RTRAVEL : Regional Inspections Travel Time per Hour,44188,RTRAVEL,116,FALSE,518,Nu Style Trade Pty Ltd,,South East Queensland
 $250.00 ,24/07/2024,Wayke Waterproofing. : RTRAVEL : Regional Inspections Travel Time per Hour,44188,RTRAVEL,116,TRUE,729,Wayke Waterproofing. Ware,,South East Queensland
 $250.00 ,24/07/2024,Wayke Waterproofing. : RTRAVEL : Regional Inspections Travel Time per Hour,44188,RTRAVEL,116,TRUE,729,Wayke Waterproofing. Ware,,South East Queensland
 $50.00 ,27/06/2023,PRIVATE CERTIFIER : RTRAVEL : Regional Inspections Travel Time per Hour,44188,RTRAVEL,116,FALSE,268,PRIVATE CERTIFIER,,South East Queensland
 $200.00 ,27/06/2023,PRIVATE CERTIFIER : APLANS : Amended Plans,44189,APLANS,116,FALSE,268,PRIVATE CERTIFIER,,South East Queensland
 $200.00 ,4/12/2023,Fluid Building Approvals : APLANS : Amended Plans,44189,APLANS,116,TRUE,576,Fluid Building Approvals,,
 $65.00 ,27/06/2023,STEEL MESH : TLEVY : Pod Environment Levy,44190,TLEVY,116,FALSE,249,STEEL MESH,,South East Queensland
 $65.00 ,2/09/2023,Ausreo Pty Ltd : TLEVY : Pod Environment Levy,44190,TLEVY,116,TRUE,498,Ausreo Pty Ltd,,South East Queensland
 $150.00 ,27/06/2023,CRANE : 15FRANNA : 15 T Franna Crane,44191,15FRANNA,116,FALSE,310,CRANE,,South East Queensland
 $160.00 ,8/04/2024,Cross Cranes : 15FRANNA : 15 T Franna Crane,44191,15FRANNA,116,TRUE,679,Cross Cranes,,
 $200.00 ,27/06/2023,SEDIMENT CONTROL : SEDBARGRAVDU : Supply and Install Sediment 2nd Driveway (Duplex),44192,SEDBARGRAVDU,116,TRUE,260,SEDIMENT CONTROL,,South East Queensland
 $200.00 ,2/09/2023,Sediment Erosion Control Services : SEDBARGRAVDU : Supply and Install Sediment 2nd Driveway (Duplex),44192,SEDBARGRAVDU,116,FALSE,522,Sediment Erosion Control Services,,South East Queensland
" $2,200.00 ",2/09/2023,Survey 360 Pty Ltd : PDUST : Preparation of Plans for Duplex Strata Titling,44193,PDUST,116,FALSE,526,Survey 360 Pty Ltd,,South East Queensland
" $2,200.00 ",27/06/2023,SURVEYOR : PDUST : Preparation of Plans for Duplex Strata Titling,44193,PDUST,116,FALSE,248,SURVEYOR,,South East Queensland
" $2,200.00 ",3/12/2023,Survey Mark : PDUST : Preparation of Plans for Duplex Strata Titling,44193,PDUST,116,TRUE,578,Survey Mark,,South East Queensland
 $165.00 ,4/12/2023,BSK and associates : BRICKCA : Brick Cutting Allowance,44194,BRICKCA,116,FALSE,587,BSK and associates,,
 $165.00 ,27/06/2023,BRICKLAYER : BRICKCA : Brick Cutting Allowance,44194,BRICKCA,116,TRUE,320,BRICKLAYER,,South East Queensland
 $400.00 ,27/06/2023,SURVEYOR : EUP : Exclusive Use Plan,44195,EUP,116,FALSE,248,SURVEYOR,,South East Queensland
 $400.00 ,2/09/2023,Survey 360 Pty Ltd : EUP : Exclusive Use Plan,44195,EUP,116,FALSE,526,Survey 360 Pty Ltd,,South East Queensland
 $400.00 ,3/12/2023,Survey Mark : EUP : Exclusive Use Plan,44195,EUP,116,TRUE,578,Survey Mark,,South East Queensland
 $200.00 ,3/12/2023,Survey Mark : SLD : Service Location Diagram,44196,SLD,116,TRUE,578,Survey Mark,,South East Queensland
 $200.00 ,2/09/2023,Survey 360 Pty Ltd : SLD : Service Location Diagram,44196,SLD,116,FALSE,526,Survey 360 Pty Ltd,,South East Queensland
 $200.00 ,27/06/2023,SURVEYOR : SLD : Service Location Diagram,44196,SLD,116,FALSE,248,SURVEYOR,,South East Queensland
 $600.00 ,27/06/2023,FENCING : SLATGATE : Slat Gate,44197,SLATGATE,116,TRUE,296,FENCING,,South East Queensland
 $700.00 ,27/06/2023,FENCING : SLATGATESR : Slat Gate (Side Return),44198,SLATGATESR,116,TRUE,296,FENCING,,South East Queensland
 $1.00 ,27/06/2023,TURN KEY : ROLLERVERTQ : Roller/Vertical Blinds as per Quote,44199,ROLLERVERTQ,116,FALSE,240,TURN KEY,,South East Queensland
 $1.00 ,27/11/2023,Lovering Installations QLD : ROLLERVERTQ : Roller/Vertical Blinds as per Quote,44199,ROLLERVERTQ,116,TRUE,515,Lovering Installations QLD,,South East Queensland
 $24.42 ,2/09/2023,Finlaysons Timber & Hardware Pty Ltd : STRAPBRACE : Strap Brace Pryda Tensioner Pk6 SBT EA,44200,STRAPBRACE,116,TRUE,503,Finlaysons Timber & Hardware Pty Ltd,,South East Queensland
 $24.42 ,27/06/2023,HARDWARE : STRAPBRACE : Strap Brace Pryda Tensioner Pk6 SBT EA,44200,STRAPBRACE,116,FALSE,291,HARDWARE,,South East Queensland
 $24.42 ,19/10/2023,HARDWARE : STRAPBRACE : Strap Brace Pryda Tensioner Pk6 SBT EA,44200,STRAPBRACE,116,FALSE,291,HARDWARE,,South East Queensland
 $24.42 ,26/02/2024,Bunnings : STRAPBRACE : Strap Brace Pryda Tensioner Pk6 SBT EA,44200,STRAPBRACE,116,TRUE,604,Bunnings,,
 $1.00 ,27/06/2023,ALARMS : ISQ : Intercomm System As Per Quote,44201,ISQ,116,TRUE,324,ALARMS,,South East Queensland
 $190.45 ,27/06/2023,STEEL : POST4.0 : 50 X 50 RHS Galvinised Post Over 2.5m - Under 4.0m (with Corner Bracket),44202,POST4.0,116,FALSE,250,STEEL,,South East Queensland
 $190.45 ,2/09/2023,Harvey's Mechanical & Welding Services Pty Ltd : POST4.0 : 50 X 50 RHS Galvinised Post Over 2.5m - Under 4.0m (with Corner Bracket),44202,POST4.0,116,FALSE,507,Harvey's Mechanical & Welding Services Pty Ltd,,South East Queensland
 $95.40 ,2/04/2024,Harvey's Mechanical & Welding Services Pty Ltd : POST4.0 : 50 X 50 RHS Galvinised Post Over 2.5m - Under 4.0m (with Corner Bracket),44202,POST4.0,116,TRUE,507,Harvey's Mechanical & Welding Services Pty Ltd,,South East Queensland
 $126.50 ,2/04/2024,Harvey's Mechanical & Welding Services Pty Ltd : POST6.0 : 50 X 50 RHS Galvinised Post Over 4.0m - Under 6.0m (with Corner Bracket),44203,POST6.0,116,TRUE,507,Harvey's Mechanical & Welding Services Pty Ltd,,South East Queensland
 $210.45 ,2/09/2023,Harvey's Mechanical & Welding Services Pty Ltd : POST6.0 : 50 X 50 RHS Galvinised Post Over 4.0m - Under 6.0m (with Corner Bracket),44203,POST6.0,116,FALSE,507,Harvey's Mechanical & Welding Services Pty Ltd,,South East Queensland
 $210.45 ,27/06/2023,STEEL : POST6.0 : 50 X 50 RHS Galvinised Post Over 4.0m - Under 6.0m (with Corner Bracket),44203,POST6.0,116,FALSE,250,STEEL,,South East Queensland
 $190.45 ,27/06/2023,STEEL : POST2.5SB : 50 X 50 RHS Galvinised Post 2.50m & Under (with Straight Bracket),44204,POST2.5SB,116,FALSE,250,STEEL,,South East Queensland
 $190.45 ,2/09/2023,Harvey's Mechanical & Welding Services Pty Ltd : POST2.5SB : 50 X 50 RHS Galvinised Post 2.50m & Under (with Straight Bracket),44204,POST2.5SB,116,TRUE,507,Harvey's Mechanical & Welding Services Pty Ltd,,South East Queensland
 $190.45 ,2/09/2023,Harvey's Mechanical & Welding Services Pty Ltd : POST4.0SB : 50 X 50 RHS Galvinised Post Over 2.5m - Under 4.0m (with Straight Bracket),44205,POST4.0SB,116,TRUE,507,Harvey's Mechanical & Welding Services Pty Ltd,,South East Queensland
 $190.45 ,27/06/2023,STEEL : POST4.0SB : 50 X 50 RHS Galvinised Post Over 2.5m - Under 4.0m (with Straight Bracket),44205,POST4.0SB,116,FALSE,250,STEEL,,South East Queensland
 $210.45 ,27/06/2023,STEEL : POST6.0SB : 50 X 50 RHS Galvinised Post Over 4.0m - Under 6.0m (with Straight Bracket),44206,POST6.0SB,116,FALSE,250,STEEL,,South East Queensland
 $210.45 ,2/09/2023,Harvey's Mechanical & Welding Services Pty Ltd : POST6.0SB : 50 X 50 RHS Galvinised Post Over 4.0m - Under 6.0m (with Straight Bracket),44206,POST6.0SB,116,TRUE,507,Harvey's Mechanical & Welding Services Pty Ltd,,South East Queensland
 $252.73 ,2/09/2023,Harvey's Mechanical & Welding Services Pty Ltd : POST1002.5 : 100 X 100 RHS Galvinised Post 2.5m & Under (with Corner Bracket),44207,POST1002.5,116,TRUE,507,Harvey's Mechanical & Welding Services Pty Ltd,,South East Queensland
 $252.73 ,27/06/2023,STEEL : POST1002.5 : 100 X 100 RHS Galvinised Post 2.5m & Under (with Corner Bracket),44207,POST1002.5,116,FALSE,250,STEEL,,South East Queensland
 $252.73 ,27/06/2023,STEEL : POST1004.0 : 100 X 100 RHS Galvinised Post Over 2.5m - Under 4.0m (with Corner Bracket),44208,POST1004.0,116,FALSE,250,STEEL,,South East Queensland
 $250.00 ,2/09/2023,Harvey's Mechanical & Welding Services Pty Ltd : POST1004.0 : 100 X 100 RHS Galvinised Post Over 2.5m - Under 4.0m (with Corner Bracket),44208,POST1004.0,116,TRUE,507,Harvey's Mechanical & Welding Services Pty Ltd,,South East Queensland
 $272.73 ,2/09/2023,Harvey's Mechanical & Welding Services Pty Ltd : POST1006.0 : 100 X 100 RHS Galvinised Post Over 4.0m - Under 6.0m (with Corner Bracket),44209,POST1006.0,116,TRUE,507,Harvey's Mechanical & Welding Services Pty Ltd,,South East Queensland
 $272.73 ,27/06/2023,STEEL : POST1006.0 : 100 X 100 RHS Galvinised Post Over 4.0m - Under 6.0m (with Corner Bracket),44209,POST1006.0,116,FALSE,250,STEEL,,South East Queensland
 $252.73 ,27/06/2023,STEEL : POST1002.5SB : 100 X 100 RHS Galvinised Post 2.50m & Under (with Straight Bracket),44210,POST1002.5SB,116,FALSE,250,STEEL,,South East Queensland
 $252.73 ,2/09/2023,Harvey's Mechanical & Welding Services Pty Ltd : POST1002.5SB : 100 X 100 RHS Galvinised Post 2.50m & Under (with Straight Bracket),44210,POST1002.5SB,116,TRUE,507,Harvey's Mechanical & Welding Services Pty Ltd,,South East Queensland
 $252.73 ,2/09/2023,Harvey's Mechanical & Welding Services Pty Ltd : POST1004.0SB : 100 X 100 RHS Galvinised Post Over 2.5m - Under 4.0m (with Straight Bracket),44211,POST1004.0SB,116,TRUE,507,Harvey's Mechanical & Welding Services Pty Ltd,,South East Queensland
 $252.73 ,27/06/2023,STEEL : POST1004.0SB : 100 X 100 RHS Galvinised Post Over 2.5m - Under 4.0m (with Straight Bracket),44211,POST1004.0SB,116,FALSE,250,STEEL,,South East Queensland
