id,sys_type_id,deleted,parent_id,parent,parent$type,drive_id,folder_id,total,purchase_order_number,amount_still_to_be_invoiced,estimation_check,sub_total,tax,ted_task_id,ted_task,ted_task$type,supplier_id,supplier,supplier$type,total_with_allowance,product_package_id,product_package,product_package$type,construction_id,construction,construction$type,budget,xero_amount_paid,xero_supplier,xero_complete,xero_still_to_be_paid,xero_budget_diff,xero_paid_date,diff_po_with_allowance_versus_budget,xero_id,xero_total_with_allowance,diff_xero_and_total_but_not_complete,total_allowance_xero_paid,part_payment,xero_amount_paid_exc_gst,ld_versus_xero_paid,sams_notes
49668,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W2UHHY4F6BBINBYTZXAFZWVXNI5,3919.454,PO-049668,,true,3563.14,356.314,338,Req Frame Hardware,99,604,Bunnings,16,3919.454,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,3919.454,2427.76,Bunnings Group Limited,true,0,1491.694,2025-5-31,0,b44a1c65-e97e-4b24-8dd4-6f895ba8b070,49668,1491.694,1491.694,false,2207.06,1491.694,
48902,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W5Q7H6WE3JXEFDJ5U7QAI5EADRR,22864.468,PO-048902,,true,20785.88,2078.588,340,Req Frame Material Ground Floor,99,604,Bunnings,16,22864.468,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,22864.468,19942.23,Bunnings Group Limited,true,0,2922.238,2025-5-31,0,b44a1c65-e97e-4b24-8dd4-6f895ba8b070,48902,2922.238,2922.238,false,18129.32,2922.238,
53893,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W766TCRDARJTFFKCXBPQZ5ZTU2Q,1576.8599,PO-053893,,false,1433.509,143.3509,740,Extra Soffit and Cladding,99,604,Bunnings,16,1576.8599,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,0,1576.86,Bunnings Group Limited,true,0,-1576.86,2025-9-3,1576.8599,b44a1c65-e97e-4b24-8dd4-6f895ba8b070,53893,-0.0001,-0.0001,false,1433.51,-1576.86,
53883,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W4GNP6JREMDZ5D3UJZLPEU7LHFK,1905.8028,PO-053883,,true,1732.548,173.2548,740,Extra Soffit and Cladding,99,604,Bunnings,16,1905.8028,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,0,1775.8,Bunnings Group Limited,true,0,-1775.8,2025-10-1,1905.8028,b44a1c65-e97e-4b24-8dd4-6f895ba8b070,53883,130.0028,130.0028,false,1614.37,-1775.8,
53281,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W7WB56XYDNVPRDKBAR6TKMQ2MZ4,2388.034,PO-053281,,false,2170.94,217.094,740,Extra Soffit and Cladding,99,604,Bunnings,16,2388.034,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,2388.034,3157.7,Bunnings Group Limited,true,0,-769.666,2025-8-29,0,b44a1c65-e97e-4b24-8dd4-6f895ba8b070,53281,-769.666,-769.666,false,2870.64,-769.666,
48846,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W7VVGJ5SN3RBNDYRD4RZENSUZHR,38803.21214,PO-048846,,true,35275.6474,3527.56474,467,Req Soffit and Cladding Hardware,99,604,Bunnings,16,38803.2121,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,38058.3907,38058.39,Tekna Admin,true,0,0.0007,2025-6-24,744.8214,b44a1c65-e97e-4b24-8dd4-6f895ba8b070,48846,744.8221,744.8221,false,34598.54,0.0007,
48906,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W6C2JO5NVQCOVCL33XZLUJ65JFX,37609,PO-048906,,true,34190,3419,439,Req Roof Trusses,99,604,Bunnings,16,37609,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,37609,37609,Bunnings Group Limited,true,0,0,2025-7-1,0,b44a1c65-e97e-4b24-8dd4-6f895ba8b070,48906,0,0,false,34190,0,
48872,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W3QZ6ASMKJDFBFKXJTX6GIQ5VGB,1777.325,PO-048872,,true,1615.75,161.575,366,Req Internal Door Handles,99,623,Keeler Hardware,16,1777.325,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,675.125,1808.13,Keeler Hardware,true,0,-1133.005,2025-10-1,1102.2,,48872,-30.805,-30.805,false,1643.75,-1133.005,
48919,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6WY45YXZ5PC37VD2WFTFHS7XPKMR,1790.03,PO-048919,,true,1627.3,162.73,324,Req External Door Handle Locks,99,623,Keeler Hardware,16,1790.03,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,1790.03,1790.03,Keeler Hardware,true,0,0,2025-7-1,0,,48919,0,0,false,1627.3,0,
48853,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W2I5O34OACJ3NCK3FXEWY3NBTLN,71500,PO-048853,,,65000,6500,695,Req SDA SAT System Fit Off,99,624,Stratus,16,71500,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,44068.2,71500,Baymann Pty Ltd T/A Bluetek,true,0,-27431.8,2025-10-25,27431.8,,48853,0,0,false,65000,-27431.8,
48871,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W2O23IDCVNDPJGJUJIB4GBYHMDT,29613.375,PO-048871,,true,26921.25,2692.125,696,Req SDA Fire System - Rough In,99,627,AusCoast Fire,16,29613.375,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,29613.375,29558.38,Auscoast Fire,true,0,54.995,2025-8-29,0,,48871,54.995,54.995,false,26871.25,54.995,
48879,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W2GJQP3RG67OJEYOKZ7NXGWUXOH,36194.125,PO-048879,,true,32903.75,3290.375,697,Req SDA Fire System - Fit Off,99,627,AusCoast Fire,16,36194.125,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,36194.125,0,0,false,36194.125,0,0,0,,48879,36194.125,36194.125,false,0,36194.125,
48914,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W7HMAB75TKHARBI52Q6IGZMBJUA,990,PO-048914,,true,900,90,606,Req Energy Efficient Rating,127,646,Accelerate Sustainability Assessments,16,990,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,990,990,Accelerate Sustainability Assessments Pty Ltd,true,0,0,2024-12-28,0,d2772fab-f520-4e71-83e3-02271599c4b9,48914,0,0,false,900,0,
48825,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W3ZT4NW4DJPA5HK4WKGJ7INTJKF,17197.73,PO-048825,,true,15634.3,1563.43,397,Req Painter External House,99,667,JJ & J Lyons Painter,16,17197.73,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,16955.73,17197,JJ & J Lyons Painter,true,0,-241.27,2025-10-24,242,a8b38984-eb74-4a23-bf79-8fffd5aa2ee9,48825,0.73,0.73,false,15633.64,-241.27,
48873,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W6WDDZZJZXGZVCKBRKSBXDMI3UB,17015.68,PO-048873,,true,15468.8,1546.88,400,Req Painter Internal  House,99,667,JJ & J Lyons Painter,16,17015.68,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,17015.68,17015.68,JJ & J Lyons Painter,true,0,0,2025-10-22,0,a8b38984-eb74-4a23-bf79-8fffd5aa2ee9,48873,0,0,false,15468.8,0,
48886,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W7SNV5ZT6X5R5AKBIPVREAEUAD6,2693.1135,PO-048886,,true,2448.285,244.8285,401,Req Painter Touch Ups,99,667,JJ & J Lyons Painter,16,2693.1135,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,2693.1135,0,0,false,2693.1135,0,0,0,a8b38984-eb74-4a23-bf79-8fffd5aa2ee9,48886,2693.1135,2693.1135,false,0,2693.1135,
48899,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W3UWZG5W77UEJHZBTNHESBZCTS2,1892,PO-048899,,true,1720,172,512,Req Toilet To Site,99,670,Dinkum Dunnies,16,1892,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,1892,1386.39,Dinkum Dunnies,false,505.61,0,2025-5-31,0,c9e445f2-84f0-445d-945d-13a1472900aa,48899,505.61,505.61,true,1260.34,505.61,
48839,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W32ODFTODT4CRC2GAHPL62XSMVU,38150.475,PO-048839,,false,34682.25,3468.225,411,Req Plaster Board,99,671,D.A.M Quality Plasterboard Finishes,16,38150.475,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,38150.475,47620.1,D.A.M Quality Plasterboard Finishes,true,0,-9469.625,2025-8-22,0,,48839,-9469.625,-9469.625,false,43291,-9469.625,
54371,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W6JWBIILNKXU5FKBLJQH52GU6C3,,PO-054371,,false,,,523,Req Wall Insulation,99,673,Austral Insulation,16,,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,0,5370.75,Austral Insulation,true,0,-5370.75,2025-8-29,,03ee6490-22dc-4178-bcd6-6707198f3013,54371,,,false,4882.5,-5370.75,
48855,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W6CCD4FDHNC3JH222VKUKK6RTMO,5139.5806,PO-048855,,true,4672.346,467.2346,258,Req Ceiling Insulation,99,673,Austral Insulation,16,5139.5806,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,5139.5806,5139.59,Austral Insulation,true,0,-0.0094,2025-8-29,0,03ee6490-22dc-4178-bcd6-6707198f3013,48855,-0.0094,-0.0094,false,4672.35,-0.0094,
48854,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W4Z4R7LP5TYPVAYUG4ESFMOCY66,1663.2,PO-048854,,true,1512,151.2,287,Req Crane Roof Trusses,99,679,Cross Cranes,16,1663.2,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,1663.2,962.5,Coastal Crane Hire Pty Ltd,true,0,700.7,2025-6-20,0,7c22f898-6ba7-43b8-843e-56c807dd0f8c,48854,700.7,700.7,false,875,700.7,
54044,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W6RJ3DBQ4RHDVA3OVMIFM2YL2HE,1821.05,PO-054044,,false,1655.5,165.55,751,Req Septic,99,679,Cross Cranes,16,1821.05,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,0,1655.5,Coastal Crane Hire Pty Ltd,true,0,-1655.5,2025-9-24,1821.05,7c22f898-6ba7-43b8-843e-56c807dd0f8c,54044,165.55,165.55,false,1505,-1655.5,
48946,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W5MLMG3JAMFYVGJD3L75O23PIAA,484,PO-048946,,true,440,44,753,Req Town Planner,127,685,URBN Town Planning Pty Ltd,16,484,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,484,484,URBN Town Planning Pty Ltd,true,0,0,2024-11-22,0,250f77fe-a724-492e-9bdf-00a4520d0e1d,48946,0,0,false,440,0,
48931,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W4SL3UUOCTL4RG3ZYXLCHITCOZ3,11000,PO-048931,,true,10000,1000,713,SDA Design Assessment,127,707,Access Allways Consultants,16,11000,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,11000,2631.75,Access All Ways Consultants,false,8368.25,0,2024-12-28,0,b50a7d04-942f-466b-a14b-ac9bfde8891a,48931,8368.25,8368.25,true,2392.5,8368.25,
48912,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W5OUU2EOZDGCJDYFMH2U5I6YEE3,7150,PO-048912,,true,6500,650,602,Req BA - New Building Application,127,716,GMA Certification Group,16,7150,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,7150,5388,GMA Certification Group,true,0,1762,2024-11-15,0,4b502953-aa09-4f7f-a301-c94c4bd6b97e,48912,1762,1762,false,4910,1762,
54391,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6WZKKMNDZB3RLJC3WXZP5SH5WQHE,1842.2,PO-054391,,false,1687,155.2,777,Req Pool,99,716,GMA Certification Group,16,1842.2,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,0,0,,false,0,0,,1842.2,4b502953-aa09-4f7f-a301-c94c4bd6b97e,54391,1842.2,1842.2,false,,0,
48832,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W7XGFOP7T4VJZGYEGJHIOJMN5DP,41397.05724,PO-048832,,true,37633.6884,3763.36884,314,Req Electrician - Fit Off,99,728,TL Electrical,16,41397.0572,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,41397.0572,0,0,false,41397.0572,0,0,0,37726435-86bc-4b57-bb46-79972732f8c6,48832,41397.0572,41397.0572,false,0,41397.0572,
48913,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W2L4BTGQ2C3SZH37RRY3G4XBFLD,13799.016,PO-048913,,true,12544.56,1254.456,315,Req Electrician - Prewire,99,728,TL Electrical,16,13799.016,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,13799.016,15673.42,TL Electrical Pty Ltd,true,0,-1874.404,2025-8-1,0,37726435-86bc-4b57-bb46-79972732f8c6,48913,-1874.404,-1874.404,false,14248.56,-1874.404,
52850,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6WZZZKQBF52APZFYQ262Q4WF7C3N,13799.016,PO-052850,,true,12544.56,1254.456,316,Req Electrician Underground,99,728,TL Electrical,16,13799.016,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,13799.016,11924.62,TL Electrical Pty Ltd,true,0,1874.396,2025-5-2,0,37726435-86bc-4b57-bb46-79972732f8c6,52850,1874.396,1874.396,false,10840.56,1874.396,
53910,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W7AIUEBEAMR3NFYS6JKSJAD5T6T,4620,PO-053910,,false,4200,420,391,Req NBN OPTIC  Lead-in,99,728,TL Electrical,16,4620,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,0,4620,TL Electrical Pty Ltd,true,0,-4620,2025-9-19,4620,37726435-86bc-4b57-bb46-79972732f8c6,53910,0,0,false,4200,-4620,
48857,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W3CSRPYZJ7NRZCZPZ6UXRLQX6Z2,7293,PO-048857,,true,6630,663,528,Req Water Proofer,99,729,Wayke Waterproofing.,16,7293,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,5973,7293,Wayke Waterproofing,true,0,-1320,2025-9-18,1320,d40fdac7-e2eb-4774-b16f-a833379fd1d9,48857,0,0,false,6630,-1320,
48925,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W6CP7GY5MGB5NDKRG3X5NB32RXF,5445,PO-048925,,true,4950,495,717,Req SDA Window Actuators Supply,99,733,Unique Windows Services,16,5445,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,5445,5505.5,Unique Window Services,true,0,-60.5,2025-6-6,0,,48925,-60.5,-60.5,false,5005,-60.5,
52665,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W7FNGTMGRJB4JFJG7RHM3IIVXLZ,500.5,PO-052665,,true,455,45.5,530,Req Waterproof for Slab Edge and Formwork,99,743,TWS TRADE,16,500.5,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,500.5,500.5,Tekna Admin,true,0,0,2025-5-1,0,,52665,0,0,false,455,0,
48865,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W2KHR7O6CLX2JC3KJQTOX2ZIWKR,1141.8,PO-048865,,true,1038,103.8,594,Req Skip Bin - Final,99,756,Tekna Site,16,1141.8,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,1141.8,0,0,false,1141.8,0,0,0,,48865,1141.8,1141.8,false,0,1141.8,
49294,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W43QTYDQGHVWVGKMMV6XW6HNNRJ,8910,PO-049294,,true,8100,810,452,Req Site Clean After Plasterboard & Brickwork,99,756,Tekna Site,16,8910,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,8910,8910,Tekna Admin,true,0,0,2025-8-21,0,,49294,0,0,false,8100,0,
49295,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6WYWIWNMYK3TYZG22RVYS7MGWD4K,8910,PO-049295,,true,8100,810,454,Req Site Clean After Roof,99,756,Tekna Site,16,8910,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,8910,8910,Tekna Admin,true,0,0,2025-8-21,0,,49295,0,0,false,8100,0,
49296,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W2LQ2V6A4LFXJEK6JPIU6HPNMFH,8910,PO-049296,,true,8100,810,455,Req Site Clean Final,99,756,Tekna Site,16,8910,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,8910,0,0,false,8910,0,0,0,,49296,8910,8910,false,0,8910,
52619,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6WZIP7FYTVOMRFDZJB3C2HGQUMG7,11000,PO-052619,,false,10000,1000,751,Req Septic,99,756,Tekna Site,16,11000,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,11000,11198,Spot On Project Group Pty Ltd,true,0,-198,2025-8-29,0,,52619,-198,-198,false,10180,-198,
48830,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6WZOZYRJUWFTPBHZXHJKB7TLXXRV,3425.4,PO-048830,,true,3114,311.4,373,Req Landscape Prep Final Site Clean,99,756,Tekna Site,16,3425.4,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,3425.4,0,0,false,3425.4,0,0,0,,48830,3425.4,3425.4,false,0,3425.4,
48933,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6WZPCBMS4ODN4VCIQECBDGIRL2U6,12320,PO-048933,,true,11200,1120,374,Req Landscaping,99,756,Tekna Site,16,12320,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,21694.2,0,0,false,21694.2,0,0,-9374.2,,48933,12320,12320,false,0,21694.2,
48870,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W6ORWXY2BTLHVDJJC2NNUHWF3HK,4290,PO-048870,,false,3900,390,378,Req Level Site After Slab Poured Soil Removal,99,756,Tekna Site,16,4290,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,4290,4290,Tekna Admin,true,0,0,2025-4-29,0,,48870,0,0,false,3900,0,
48874,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W5DRPXLDKMQ5RBJ5NV77EH3BVUL,4290,PO-048874,,true,3900,390,307,Req Driveway Prep Site Clean,99,756,Tekna Site,16,4290,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,4290,4290,Tekna Admin,true,0,0,2025-10-4,0,,48874,0,0,false,3900,0,
54374,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W6QATXNDWZIV5B2JFMIUEKN2H7J,550,PO-054374,,false,500,50,800,Req Road Base,72,756,Tekna Site,16,550,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,0,484,Tekna Admin,true,0,-484,2025-10-28,550,,54374,66,66,false,440,-484,
49292,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6WZWSODLRMUKDRCITCDLGR4XMZG4,27500,PO-049292,,true,25000,2500,754,Req Demolition,72,756,Tekna Site,16,27500,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,27500,27500,Tekna Admin,true,0,0,2025-4-29,0,,49292,0,0,false,25000,0,
48930,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W5KISQNWJKQ6ZFJKSMRKAERY7OC,125083.75,PO-048930,,true,113712.5,11371.25,564,Pay Overhead Fee,100,757,Tekna   Admin,16,125083.75,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,125083.75,112575.38,Tekna Admin,false,12508.37,0,2025-4-29,0,,48930,12508.37,12508.37,true,102341.26,12508.37,
48885,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6WYEEC4XNXG5YFBKIGQJUJOMKBTZ,62541.897,PO-048885,,true,56856.27,5685.627,669,Pay Franchise Fee,100,758,Tekna Franchise,16,62541.897,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,62541.897,56287.72,Tekna Admin,false,6254.177,0,2025-4-29,0,,48885,6254.177,6254.177,true,51170.64,6254.177,
48890,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6WZBIW3MILEBWBEZZ6VYM7CIB6YK,20847.299,PO-048890,,true,18952.09,1895.209,668,Pay Franchise Marketing Fee ,100,759,Tekna Marketing,16,20847.299,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,20847.299,18762.58,Tekna Admin,false,2084.719,0,2025-4-30,0,,48890,2084.719,2084.719,true,17056.9,2084.719,
48892,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W5YX2YGCCJ2ZZDLBLCJWCEWL6XU,4169.4598,PO-048892,,true,3790.418,379.0418,667,Pay Coaching Fee,100,760,Tekna Coach,16,4169.4598,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,4169.4598,3752.52,Tekna Admin,false,416.9398,0,2025-4-29,0,,48892,416.9398,416.9398,true,3411.38,416.9398,
48875,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W2W23KNIM7M5BCKZOBI55DUDB7U,15389.22,PO-048875,,true,13990.2,1399.02,619,Pay 3D Drafting Qtys and Certification,127,762,Tekna T3D,16,15389.22,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,15389.22,15389.22,Tekna Admin,true,0,0,2025-4-29,0,,48875,0,0,false,13990.2,0,
