id,sys_type_id,deleted,parent_id,parent,parent$type,drive_id,folder_id,total,purchase_order_number,amount_still_to_be_invoiced,estimation_check,sub_total,tax,ted_task_id,ted_task,ted_task$type,supplier_id,supplier,supplier$type,total_with_allowance,product_package_id,product_package,product_package$type,construction_id,construction,construction$type,budget,xero_amount_paid,xero_supplier,xero_complete,xero_still_to_be_paid,xero_budget_diff,xero_paid_date,diff_po_with_allowance_versus_budget,xero_id,xero_total_with_allowance,diff_xero_and_total_but_not_complete,total_allowance_xero_paid,part_payment,xero_amount_paid_exc_gst,ld_versus_xero_paid,sams_notes
54141,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W6JGHYLMAZIWRFYOJGUYRZJA53L,27115.297,PO-054141,,true,24650.27,2465.027,783,Pay Overhead Practical Completion,100,757,Tekna   Admin,16,27115.297,,,,90,"Lot 0 (56a) Malbon street, Eight Mile Plains, QLD",15,27115.297,0,,,0,0,,0,,54141,27115.297,27115.297,,,27115.297,
54113,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W2J3DUGXFH7KNGK3HOLPNE6UBYG,5695.8,PO-054113,,,5178,517.8,619,Pay 3D Drafting Qtys and Certification,127,762,Tekna T3D,16,5695.8,,,,90,"Lot 0 (56a) Malbon street, Eight Mile Plains, QLD",15,5695.8,0,,,0,0,,0,,54113,5695.8,5695.8,,,5695.8,Need to figure out what this is going to be
54071,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W7MOSHWXPRK7NGJFG3X7EQE43FQ,61890.4,PO-054071,,true,56264,5626.4,369,Req Kitchen,99,764,Tekna Kitchen Labour,16,61890.4,,,,90,"Lot 0 (56a) Malbon street, Eight Mile Plains, QLD",15,61890.4,0,,,0,0,,0,,54071,61890.4,61890.4,,,61890.4,
54076,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W5YX2WRJHONOZAYNNA5ICFDWDK4,3278,PO-054076,,true,2980,298,183,Do Finishing Touches,99,765,Tekna Finishing Touches,16,3278,,,,90,"Lot 0 (56a) Malbon street, Eight Mile Plains, QLD",15,3278,0,,,0,0,,0,,54076,3278,3278,,,3278,
54159,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W2BGIIQRGKA3RHY6GVGH6DBJQJH,4105.2,PO-054159,,true,3732,373.2,728,FIT SDA Window Actuators,99,765,Tekna Finishing Touches,16,4105.2,,,,90,"Lot 0 (56a) Malbon street, Eight Mile Plains, QLD",15,4105.2,0,,,0,0,,0,,54159,4105.2,4105.2,,,4105.2,
54161,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W6Q35ZPRLBBY5DLYEVHVHXGDOPN,12870,PO-054161,,true,11700,1170,729,FIT SDA Auto Door Openers,99,765,Tekna Finishing Touches,16,12870,,,,90,"Lot 0 (56a) Malbon street, Eight Mile Plains, QLD",15,12870,0,,,0,0,,0,,54161,12870,12870,,,12870,
54149,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W4ZOJMZ54JQSNEZF2AJUMDRPZ3D,2810.522,PO-054149,,false,2555.02,255.502,743,Req Strip Drain,99,775,Trade Tilers Centre,16,2810.522,,,,90,"Lot 0 (56a) Malbon street, Eight Mile Plains, QLD",15,2810.522,0,,,0,0,,0,,54149,2810.522,2810.522,,,2810.522,not sure on what the extra was used for need to talk to adnrew
54069,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W4WEFL5HSXWL5BZJUSTICSHD3GB,6050,PO-054069,,true,5500,550,744,Req Parti Wall,99,785,CBMA,16,6050,,,,90,"Lot 0 (56a) Malbon street, Eight Mile Plains, QLD",15,6050,0,,,0,0,,0,,54069,6050,6050,,,6050,
54358,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W3DZFUNLOVUPBDZMPYFFKIF6FEY,5505.5,PO-054358,,true,5005,500.5,370,Req Kitchen Bench Top Install,99,786,Gold Coast Post Forming,16,5505.5,,,,90,"Lot 0 (56a) Malbon street, Eight Mile Plains, QLD",15,5505.5,0,,false,5505.5,0,,0,,54358,5505.5,5505.5,false,,5505.5,
54130,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6WZJL7M6RNW5ARG33REGLZ6F7K4Y,13999.99997,PO-054130,,,12727.2727,1272.72727,416,Req Plumber Rough In,99,791,Spot On Plumbing and Drainage,16,14000,,,,90,"Lot 0 (56a) Malbon street, Eight Mile Plains, QLD",15,14000,0,,,0,0,,0,,54130,14000,14000,,,14000,waiting on Hydraulic to send to spot on
54111,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W3RJNDXIQURHBF2VQZW7AUEC7GL,13999.997,PO-054111,,,12727.27,1272.727,414,Req Plumber - Fit Off,99,791,Spot On Plumbing and Drainage,16,13999.997,,,,90,"Lot 0 (56a) Malbon street, Eight Mile Plains, QLD",15,13999.997,0,,,0,0,,0,,54111,13999.997,13999.997,,,13999.997,waiting on Hydraulic to send to spot on
54074,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W76Y266O3BKWBDZOFLR2RHOPVP7,2999.997,PO-054074,,false,2727.27,272.727,296,Req Down Pipes Ground Floor,99,791,Spot On Plumbing and Drainage,16,2999.997,,,,90,"Lot 0 (56a) Malbon street, Eight Mile Plains, QLD",15,2999.997,0,,,0,0,,0,,54074,2999.997,2999.997,,,2999.997,Waiting on Hydraulics
54097,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W6LUKVKSSCCRZEIPYKNVICUJBK6,27999.994,PO-054097,,false,25454.54,2545.454,298,Req Drainer for Drains Wafflepod,99,791,Spot On Plumbing and Drainage,16,27999.994,,,,90,"Lot 0 (56a) Malbon street, Eight Mile Plains, QLD",15,27999.994,0,,,0,0,,0,,54097,27999.994,27999.994,,,27999.994,Waiting on Hydraulics
54168,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W2XB6T7U3M5BBGYXLMCFXPSQQI5,2860,PO-054168,,,2600,260,707,Req Hydraulic Design,127,792,H Design Hydraulic Engineering Group Pty Ltd,16,2860,,,,90,"Lot 0 (56a) Malbon street, Eight Mile Plains, QLD",15,3520,0,,,0,0,,-660,,54168,2860,2860,,,3520,Waiting to send
54126,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W3BAWFKQDZDGRA2OR7AXFO4TXFD,19818.293,PO-054126,,true,18016.63,1801.663,693,Req SDA Door Opener,99,803,Queensland Gate Automation,16,19818.293,,,,90,"Lot 0 (56a) Malbon street, Eight Mile Plains, QLD",15,19818.293,0,,,0,0,,0,,54126,19818.293,19818.293,,,19818.293,
54158,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6WZTGAPYR25XORC27CNESL7DEKS2,1685.2,PO-054158,,true,1532,153.2,308,Req Driveway Steel Reo,99,836,Building and Construction Supplies PTY Ltd,16,1685.2,,,,90,"Lot 0 (56a) Malbon street, Eight Mile Plains, QLD",15,1685.2,0,,,0,0,,0,,54158,1685.2,1685.2,,,1685.2,
54206,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W3JA7OPNPCYKFHZE6WYKEREOYGA,14832.422,PO-054206,,false,13484.02,1348.402,417,Req Pods and Steel For Wafflepod,99,836,Building and Construction Supplies PTY Ltd,16,14832.422,,,,90,"Lot 0 (56a) Malbon street, Eight Mile Plains, QLD",15,14832.422,0,,false,14832.422,0,,0,,54206,14832.422,14832.422,false,,14832.422,Waiting on Slab Plan
54065,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W2ISBDXU5LRRNDI3TZ52F5SKCOF,10808.204,PO-054065,,true,9825.64,982.564,680,Req Vinyl Flooring,99,851,QFloors,16,10808.204,,,,90,"Lot 0 (56a) Malbon street, Eight Mile Plains, QLD",15,10808.204,0,,,0,0,,0,,54065,10808.204,10808.204,,,10808.204,
54208,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6WZCGS2OK53GIZBJR6N4F4JYMI5P,661.65,PO-054208,,true,601.5,60.15,221,Req Bedding Sand To Site Wafflepod,99,866,Rowcon Recycling,16,661.65,,,,90,"Lot 0 (56a) Malbon street, Eight Mile Plains, QLD",15,661.65,0,,false,661.65,0,,0,,54208,661.65,661.65,false,,661.65,
54359,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W22CXDPNIZNLJFZ4ISH7MJSOA62,1980,PO-054359,,true,1800,180,775,Req Kitchen Deliver,99,886,Fletchers Transport Pty Ltd,16,1980,,,,90,"Lot 0 (56a) Malbon street, Eight Mile Plains, QLD",15,1980,0,,false,1980,0,,0,,54359,1980,1980,false,,1980,
54203,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W2TOHYGESMTNJGZYP4ZVPUUZAPU,2354.9999,PO-054203,,false,2140.909,214.0909,776,Req Extra Work Place Health and Safety,99,887,Work Place Health and Safety,16,2354.9999,,,,90,"Lot 0 (56a) Malbon street, Eight Mile Plains, QLD",15,2354.9999,0,,false,2354.9999,0,,0,,54203,2354.9999,2354.9999,false,,2354.9999,Allowance
54082,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W5FOKPLQITGHJC2OSKPQEZUYSEE,13206.27,PO-054082,,true,12005.7,1200.57,507,Req Tiler ,99,889,Rapid Stone And Tiles Pty Ltd,16,13206.27,,,,90,"Lot 0 (56a) Malbon street, Eight Mile Plains, QLD",15,13206.27,0,,,0,0,,0,,54082,13206.27,13206.27,,,13206.27,
53511,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W7UV7T7JS4HCBCIH5HREI6N5RST,594,PO-053511,,true,540,54,753,Req Town Planner,127,908,Ferris Town Planning Pty Ltd,16,594,,,,90,"Lot 0 (56a) Malbon street, Eight Mile Plains, QLD",15,594,594,Ferris Town Planning Pty Ltd,true,0,0,2025-8-1,0,,53511,0,0,false,540,0,KEEP
54361,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W26SIAZZ4U7Y5CJTBMYMRHGQKOB,50000.005,PO-054361,,false,45454.55,4545.455,799,Req Client Rebate,72,923,Client,16,50000.005,,,,90,"Lot 0 (56a) Malbon street, Eight Mile Plains, QLD",15,50000.005,0,,false,50000.005,0,,0,,54361,50000.005,50000.005,false,,50000.005,
